date,home_team,away_team,home_score,away_score,tournament,city,country,id,home_result,away_result
2017-01-18,Gabon,Burkina Faso,1.0,1.0,African Cup of Nations,Libreville,Gabon,37382,draw,draw
2017-01-19,Algeria,Tunisia,1.0,2.0,African Cup of Nations,Franceville,Gabon,37383,loss,win
2017-01-19,Senegal,Zimbabwe,2.0,0.0,African Cup of Nations,Franceville,Gabon,37384,win,loss
2017-01-20,Cote d'Ivoire,Congo DR,2.0,2.0,African Cup of Nations,Oyem,Gabon,37385,draw,draw
2017-01-20,Morocco,Togo,3.0,1.0,African Cup of Nations,Oyem,Gabon,37386,win,loss
2017-01-20,Nicaragua,Belize,3.0,1.0,UNCAF Cup,Panama City,Panama,37387,win,loss
2017-01-21,Egypt,Uganda,1.0,0.0,African Cup of Nations,Port-Gentil,Gabon,37388,win,loss
2017-01-21,Ghana,Mali,1.0,0.0,African Cup of Nations,Port-Gentil,Gabon,37389,win,loss
2017-01-22,Belize,Honduras,0.0,1.0,UNCAF Cup,Panama City,Panama,37390,loss,win
2017-01-22,Bermuda,Canada,2.0,4.0,Friendly,Hamilton,Bermuda,37391,loss,win
2017-01-22,El Salvador,Nicaragua,1.0,0.0,UNCAF Cup,Panama City,Panama,37392,win,loss
2017-01-22,Gabon,Cameroon,0.0,0.0,African Cup of Nations,Libreville,Gabon,37393,draw,draw
2017-01-22,Guinea-Bissau,Burkina Faso,0.0,2.0,African Cup of Nations,Franceville,Gabon,37394,loss,win
2017-01-22,Panama,Costa Rica,1.0,0.0,UNCAF Cup,Panama City,Panama,37395,win,loss
2017-01-23,Senegal,Algeria,2.0,2.0,African Cup of Nations,Franceville,Gabon,37396,draw,draw
2017-01-23,Uzbekistan,Georgia,2.0,2.0,Friendly,Dubai,United Arab Emirates,37397,draw,draw
2017-01-23,Zimbabwe,Tunisia,2.0,4.0,African Cup of Nations,Libreville,Gabon,37398,loss,win
2017-01-24,Morocco,Cote d'Ivoire,1.0,0.0,African Cup of Nations,Oyem,Gabon,37399,win,loss
2017-01-24,Togo,Congo DR,1.0,3.0,African Cup of Nations,Port-Gentil,Gabon,37400,loss,win
2017-01-25,Egypt,Ghana,1.0,0.0,African Cup of Nations,Port-Gentil,Gabon,37401,win,loss
2017-01-25,Jordan,Georgia,1.0,0.0,Friendly,Dubai,United Arab Emirates,37402,win,loss
2017-01-25,Uganda,Mali,1.0,1.0,African Cup of Nations,Oyem,Gabon,37403,draw,draw
2017-01-26,Brazil,Colombia,1.0,0.0,Friendly,Rio de Janeiro,Brazil,37404,win,loss
2017-01-28,Burkina Faso,Tunisia,2.0,0.0,African Cup of Nations,Libreville,Gabon,37405,win,loss
2017-01-28,Senegal,Cameroon,0.0,0.0,African Cup of Nations,Franceville,Gabon,37406,draw,draw
2017-01-29,Congo DR,Ghana,1.0,2.0,African Cup of Nations,Oyem,Gabon,37407,loss,win
2017-01-29,Egypt,Morocco,1.0,0.0,African Cup of Nations,Port-Gentil,Gabon,37408,win,loss
2017-01-29,USA,Serbia,0.0,0.0,Friendly,San Diego,USA,37409,draw,draw
2017-02-01,Burkina Faso,Egypt,1.0,1.0,African Cup of Nations,Libreville,Gabon,37410,draw,draw
2017-02-02,Cameroon,Ghana,2.0,0.0,African Cup of Nations,Franceville,Gabon,37411,win,loss
2017-02-04,Burkina Faso,Ghana,1.0,0.0,African Cup of Nations,Port-Gentil,Gabon,37412,win,loss
2017-02-05,Egypt,Cameroon,1.0,2.0,African Cup of Nations,Libreville,Gabon,37413,loss,win
2017-02-08,Mexico,Iceland,1.0,0.0,Friendly,Las Vegas,USA,37414,win,loss
2017-02-22,Ecuador,Honduras,3.0,1.0,Friendly,Guayaquil,Ecuador,37415,win,loss
2017-03-09,Qatar,Azerbaijan,1.0,2.0,Friendly,Doha,Qatar,37416,loss,win
2017-03-10,Trinidad and Tobago,Barbados,2.0,0.0,Friendly,Couva,Trinidad and Tobago,37417,win,loss
2017-03-11,Burundi,Djibouti,7.0,0.0,Friendly,Bujumbura,Burundi,37418,win,loss
2017-03-13,Burundi,Djibouti,1.0,0.0,Friendly,Bujumbura,Burundi,37419,win,loss
2017-03-16,Honduras,Nicaragua,2.0,0.0,Friendly,San Pedro Sula,Honduras,37420,win,loss
2017-03-18,IR Iran,Iraq,0.0,1.0,Friendly,Tehran,IR Iran,37421,loss,win
2017-03-19,San Marino,Moldova,0.0,2.0,Friendly,Serravalle,San Marino,37422,loss,win
2017-03-21,Indonesia,Myanmar,1.0,3.0,Friendly,Cibinong,Indonesia,37423,loss,win
2017-03-22,Cambodia,India,2.0,3.0,Friendly,Phnom Penh,Cambodia,37424,loss,win
2017-03-22,Curcao,El Salvador,1.0,1.0,Friendly,Willemstad,Curcao,37425,draw,draw
2017-03-22,Cyprus,Kazakhstan,3.0,1.0,Friendly,Larnaca,Cyprus,37426,win,loss
2017-03-22,Czechia,Lithuania,3.0,0.0,Friendly,ÃstÃ­ nad Labem,Czechia,37427,win,loss
2017-03-22,Djibouti,South Sudan,2.0,0.0,African Cup of Nations qualification,Djibouti,Djibouti,37428,win,loss
2017-03-22,Germany,England,1.0,0.0,Friendly,Dortmund,Germany,37429,win,loss
2017-03-22,Philippines,Malaysia,0.0,0.0,Friendly,Manila,Philippines,37430,draw,draw
2017-03-22,Sao Tome and Principe,Madagascar,0.0,1.0,African Cup of Nations qualification,SÃ£o TomÃ©,Sao Tome and Principe,37431,loss,win
2017-03-22,Scotland,Canada,1.0,1.0,Friendly,Edinburgh,Scotland,37432,draw,draw
2017-03-22,Vietnam,Chinese Taipei,1.0,1.0,Friendly,Hanoi,Vietnam,37433,draw,draw
2017-03-22,Yemen,Palestine,0.0,1.0,Friendly,Al Wakrah,Qatar,37434,loss,win
2017-03-23,Afghanistan,Singapore,2.0,1.0,Friendly,Al Wakrah,Qatar,37435,win,loss
2017-03-23,Argentina,Chile,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,37436,win,loss
2017-03-23,Bahrain,Tajikistan,1.0,1.0,Friendly,Riffa,Bahrain,37437,draw,draw
2017-03-23,China PR,Korea Republic,1.0,0.0,FIFA World Cup qualification,Changsha,China PR,37438,win,loss
2017-03-23,Colombia,Bolivia,1.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,37439,win,loss
2017-03-23,Iraq,Australia,1.0,1.0,FIFA World Cup qualification,Tehran,IR Iran,37440,draw,draw
2017-03-23,Jordan,"Hong Kong, China",4.0,0.0,Friendly,Amman,Jordan,37441,win,loss
2017-03-23,Kenya,Uganda,1.0,1.0,Friendly,Machakos,Kenya,37442,draw,draw
2017-03-23,Nigeria,Senegal,1.0,1.0,Friendly,London,England,37443,draw,draw
2017-03-23,Papua New Guinea,Tahiti,1.0,3.0,FIFA World Cup qualification,Port Moresby,Papua New Guinea,37444,loss,win
2017-03-23,Paraguay,Ecuador,2.0,1.0,FIFA World Cup qualification,Asuncion,Paraguay,37445,win,loss
2017-03-23,Qatar,IR Iran,0.0,1.0,FIFA World Cup qualification,Doha,Qatar,37446,loss,win
2017-03-23,Syria,Uzbekistan,1.0,0.0,FIFA World Cup qualification,Paya Rumput,Malaysia,37447,win,loss
2017-03-23,Thailand,Saudi Arabia,0.0,3.0,FIFA World Cup qualification,Bangkok,Thailand,37448,loss,win
2017-03-23,United Arab Emirates,Japan,0.0,2.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,37449,loss,win
2017-03-23,Uruguay,Brazil,1.0,4.0,FIFA World Cup qualification,Montevideo,Uruguay,37450,loss,win
2017-03-23,Venezuela,Peru,2.0,2.0,FIFA World Cup qualification,MaturÃ­n,Venezuela,37451,draw,draw
2017-03-24,Austria,Moldova,2.0,0.0,FIFA World Cup qualification,Vienna,Austria,37452,win,loss
2017-03-24,Comoros,Mauritius,2.0,0.0,African Cup of Nations qualification,Mitsamiouli,Comoros,37453,win,loss
2017-03-24,Croatia,Ukraine,1.0,0.0,FIFA World Cup qualification,Zagreb,Croatia,37454,win,loss
2017-03-24,Georgia,Serbia,1.0,3.0,FIFA World Cup qualification,Tbilisi,Georgia,37455,loss,win
2017-03-24,Guinea,Gabon,2.0,2.0,Friendly,Le Havre,France,37456,draw,draw
2017-03-24,Republic of Ireland,Wales,0.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,37457,draw,draw
2017-03-24,Italy,Albania,2.0,0.0,FIFA World Cup qualification,Palermo,Italy,37458,win,loss
2017-03-24,Kosovo,Iceland,1.0,2.0,FIFA World Cup qualification,ShkodÃ«r,Albania,37459,loss,win
2017-03-24,Libya,Togo,0.0,0.0,Friendly,Alexandria,Egypt,37460,draw,draw
2017-03-24,Liechtenstein,North Macedonia,0.0,3.0,FIFA World Cup qualification,Vaduz,Liechtenstein,37461,loss,win
2017-03-24,Mauritania,Benin,1.0,0.0,Friendly,Nouakchott,Mauritania,37462,win,loss
2017-03-24,Mexico,Costa Rica,2.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,37463,win,loss
2017-03-24,Morocco,Burkina Faso,2.0,0.0,Friendly,Marrakech,Morocco,37464,win,loss
2017-03-24,Russia,Cote d'Ivoire,0.0,2.0,Friendly,Krasnodar,Russia,37465,loss,win
2017-03-24,Spain,Israel,4.0,1.0,FIFA World Cup qualification,GijÃ³n,Spain,37466,win,loss
2017-03-24,Trinidad and Tobago,Panama,1.0,0.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,37467,win,loss
2017-03-24,Tunisia,Cameroon,0.0,1.0,Friendly,Monastir,Tunisia,37468,loss,win
2017-03-24,Turkiye,Finland,2.0,0.0,FIFA World Cup qualification,Antalya,Turkiye,37469,win,loss
2017-03-24,USA,Honduras,6.0,0.0,FIFA World Cup qualification,San Jose,USA,37470,win,loss
2017-03-25,Andorra,Faroe Islands,0.0,0.0,FIFA World Cup qualification,Sant JuliÃ  de LÃ²ria,Andorra,37471,draw,draw
2017-03-25,Belgium,Greece,1.0,1.0,FIFA World Cup qualification,Brussels,Belgium,37472,draw,draw
2017-03-25,Bosnia and Herzegovina,Gibraltar,5.0,0.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,37473,win,loss
2017-03-25,Bulgaria,Netherlands,2.0,0.0,FIFA World Cup qualification,Sofia,Bulgaria,37474,win,loss
2017-03-25,Cyprus,Estonia,0.0,0.0,FIFA World Cup qualification,Nicosia,Cyprus,37475,draw,draw
2017-03-25,Fiji,Aotearoa New Zealand,0.0,2.0,FIFA World Cup qualification,Lautoka,Fiji,37476,loss,win
2017-03-25,Luxembourg,France,1.0,3.0,FIFA World Cup qualification,Luxembourg,Luxembourg,37477,loss,win
2017-03-25,Mozambique,Angola,2.0,0.0,Friendly,Maputo,Mozambique,37478,win,loss
2017-03-25,Portugal,Hungary,3.0,0.0,FIFA World Cup qualification,Lisbon,Portugal,37479,win,loss
2017-03-25,South Africa,Guinea-Bissau,3.0,1.0,Friendly,Durban,South Africa,37480,win,loss
2017-03-25,Sweden,Belarus,4.0,0.0,FIFA World Cup qualification,Solna,Sweden,37481,win,loss
2017-03-25,Switzerland,Latvia,1.0,0.0,FIFA World Cup qualification,Geneva,Switzerland,37482,win,loss
2017-03-25,Tanzania,Botswana,2.0,0.0,Friendly,Dar es Salaam,Tanzania,37483,win,loss
2017-03-26,Armenia,Kazakhstan,2.0,0.0,FIFA World Cup qualification,Yerevan,Armenia,37484,win,loss
2017-03-26,Azerbaijan,Germany,1.0,4.0,FIFA World Cup qualification,Baku,Azerbaijan,37485,loss,win
2017-03-26,England,Lithuania,2.0,0.0,FIFA World Cup qualification,London,England,37486,win,loss
2017-03-26,Kenya,Congo DR,2.0,1.0,Friendly,Machakos,Kenya,37487,win,loss
2017-03-26,Madagascar,Sao Tome and Principe,3.0,2.0,African Cup of Nations qualification,Antananarivo,Madagascar,37488,win,loss
2017-03-26,Malta,Slovakia,1.0,3.0,FIFA World Cup qualification,Attard,Malta,37489,loss,win
2017-03-26,Montenegro,Poland,1.0,2.0,FIFA World Cup qualification,Podgorica,Montenegro,37490,loss,win
2017-03-26,Northern Ireland,Norway,2.0,0.0,FIFA World Cup qualification,Belfast,Northern Ireland,37491,win,loss
2017-03-26,Romania,Denmark,0.0,0.0,FIFA World Cup qualification,Cluj,Romania,37492,draw,draw
2017-03-26,San Marino,Czechia,0.0,6.0,FIFA World Cup qualification,Serravalle,San Marino,37493,loss,win
2017-03-26,Scotland,Slovenia,1.0,0.0,FIFA World Cup qualification,Glasgow,Scotland,37494,win,loss
2017-03-26,Zimbabwe,Zambia,0.0,0.0,Friendly,Harare,Zimbabwe,37495,draw,draw
2017-03-27,Central African Republic,The Gambia,1.0,2.0,Friendly,Rabat,Morocco,37496,loss,win
2017-03-27,Cote d'Ivoire,Senegal,1.0,1.0,Friendly,Paris,France,37497,draw,draw
2017-03-27,Mauritania,Congo,2.0,1.0,Friendly,Nouakchott,Mauritania,37498,win,loss
2017-03-27,Turkiye,Moldova,3.0,1.0,Friendly,EskiÅehir,Turkiye,37499,win,loss
2017-03-28,Afghanistan,Vietnam,1.0,1.0,AFC Asian Cup qualification,Dushanbe,Tajikistan,37500,draw,draw
2017-03-28,Albania,Bosnia and Herzegovina,1.0,2.0,Friendly,Elbasan,Albania,37501,loss,win
2017-03-28,Australia,United Arab Emirates,2.0,0.0,FIFA World Cup qualification,Sydney,Australia,37502,win,loss
2017-03-28,Austria,Finland,1.0,1.0,Friendly,Innsbruck,Austria,37503,draw,draw
2017-03-28,Bahrain,Singapore,0.0,0.0,AFC Asian Cup qualification,Riffa,Bahrain,37504,draw,draw
2017-03-28,Bolivia,Argentina,2.0,0.0,FIFA World Cup qualification,La Paz,Bolivia,37505,win,loss
2017-03-28,Brazil,Paraguay,3.0,0.0,FIFA World Cup qualification,SÃ£o Paulo,Brazil,37506,win,loss
2017-03-28,Myanmar,India,0.0,1.0,AFC Asian Cup qualification,Yangon,Myanmar,37507,loss,win
2017-03-28,Cameroon,Guinea,1.0,2.0,Friendly,Molenbeek,Belgium,37508,loss,win
2017-03-28,Chile,Venezuela,3.0,1.0,FIFA World Cup qualification,Santiago,Chile,37509,win,loss
2017-03-28,Ecuador,Colombia,0.0,2.0,FIFA World Cup qualification,Quito,Ecuador,37510,loss,win
2017-03-28,Egypt,Togo,3.0,0.0,Friendly,Alexandria,Egypt,37511,win,loss
2017-03-28,Estonia,Croatia,3.0,0.0,Friendly,Tallinn,Estonia,37512,win,loss
2017-03-28,France,Spain,0.0,2.0,Friendly,Saint-Denis,France,37513,loss,win
2017-03-28,Georgia,Latvia,5.0,0.0,Friendly,Tbilisi,Georgia,37514,win,loss
2017-03-28,Honduras,Costa Rica,1.0,1.0,FIFA World Cup qualification,San Pedro Sula,Honduras,37515,draw,draw
2017-03-28,IR Iran,China PR,1.0,0.0,FIFA World Cup qualification,Tehran,IR Iran,37516,win,loss
2017-03-28,Republic of Ireland,Iceland,0.0,1.0,Friendly,Dublin,Republic of Ireland,37517,loss,win
2017-03-28,Japan,Thailand,4.0,0.0,FIFA World Cup qualification,Saitama,Japan,37518,win,loss
2017-03-28,Jordan,Cambodia,7.0,0.0,AFC Asian Cup qualification,Amman,Jordan,37519,win,loss
2017-03-28,Korea Republic,Syria,1.0,0.0,FIFA World Cup qualification,Seoul,Korea Republic,37520,win,loss
2017-03-28,Kyrgyz Republic,Macau,1.0,0.0,AFC Asian Cup qualification,Bishkek,Kyrgyz Republic,37521,win,loss
2017-03-28,Lebanon,"Hong Kong, China",2.0,0.0,AFC Asian Cup qualification,Beirut,Lebanon,37522,win,loss
2017-03-28,Luxembourg,Cabo Verde,0.0,2.0,Friendly,Hesperange,Luxembourg,37523,loss,win
2017-03-28,North Macedonia,Belarus,3.0,0.0,Friendly,Skopje,North Macedonia,37524,win,loss
2017-03-28,Maldives,Palestine,0.0,3.0,AFC Asian Cup qualification,MalÃ©,Maldives,37525,loss,win
2017-03-28,Mauritius,Comoros,1.0,1.0,African Cup of Nations qualification,Mapou,Mauritius,37526,draw,draw
2017-03-28,Morocco,Tunisia,1.0,0.0,Friendly,Marrakech,Morocco,37527,win,loss
2017-03-28,Mozambique,Lesotho,1.0,0.0,Friendly,Beira,Mozambique,37528,win,loss
2017-03-28,Netherlands,Italy,1.0,2.0,Friendly,Amsterdam,Netherlands,37529,loss,win
2017-03-28,Aotearoa New Zealand,Fiji,2.0,0.0,FIFA World Cup qualification,Wellington,Aotearoa New Zealand,37530,win,loss
2017-03-28,Oman,Bhutan,14.0,0.0,AFC Asian Cup qualification,Muscat,Oman,37531,win,loss
2017-03-28,Panama,USA,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,37532,draw,draw
2017-03-28,Peru,Uruguay,2.0,1.0,FIFA World Cup qualification,Lima,Peru,37533,win,loss
2017-03-28,Philippines,Nepal,4.0,1.0,AFC Asian Cup qualification,Manila,Philippines,37534,win,loss
2017-03-28,Portugal,Sweden,2.0,3.0,Friendly,Funchal,Portugal,37535,loss,win
2017-03-28,Russia,Belgium,3.0,3.0,Friendly,Sochi,Russia,37536,draw,draw
2017-03-28,Saudi Arabia,Iraq,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,37537,win,loss
2017-03-28,South Africa,Angola,0.0,0.0,Friendly,East London,South Africa,37538,draw,draw
2017-03-28,South Sudan,Djibouti,6.0,0.0,African Cup of Nations qualification,Juba,South Sudan,37539,win,loss
2017-03-28,Tanzania,Burundi,2.0,1.0,Friendly,Dar es Salaam,Tanzania,37540,win,loss
2017-03-28,Trinidad and Tobago,Mexico,0.0,1.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,37541,loss,win
2017-03-28,Uzbekistan,Qatar,1.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,37542,win,loss
2017-03-28,Yemen,Tajikistan,2.0,1.0,AFC Asian Cup qualification,Doha,Qatar,37543,win,loss
2017-03-28,Tahiti,Papua New Guinea,1.0,2.0,FIFA World Cup qualification,Pirae,Tahiti,37544,loss,win
2017-04-22,Somalia,South Sudan,1.0,2.0,African Nations Championship,Djibouti,Djibouti,37545,loss,win
2017-04-22,Madagascar,Malawi,1.0,0.0,African Nations Championship,Antananarivo,Madagascar,37546,win,loss
2017-04-22,Mauritius,Seychelles,2.0,1.0,African Nations Championship,Belle Vue Maurel,Mauritius,37547,win,loss
2017-04-29,Malawi,Madagascar,0.0,1.0,African Nations Championship,Lilongwe,Malawi,37548,loss,win
2017-04-29,Seychelles,Mauritius,1.0,1.0,African Nations Championship,Victoria,Seychelles,37549,draw,draw
2017-04-30,South Sudan,Somalia,2.0,0.0,African Nations Championship,Juba,South Sudan,37550,win,loss
2017-05-04,Burkina Faso,Benin,1.0,1.0,Friendly,Ouagadougou,Burkina Faso,37551,draw,draw
2017-05-07,St Kitts and Nevis,Barbados,2.0,1.0,Friendly,Basseterre,St Kitts and Nevis,37552,win,loss
2017-05-11,Senegal,Mauritania,2.0,0.0,Friendly,Dakar,Senegal,37553,win,loss
2017-05-13,Egypt,Libya,1.0,0.0,Friendly,Cairo,Egypt,37554,win,loss
2017-05-21,Benin,Burkina Faso,2.0,2.0,Friendly,Cotonou,Benin,37555,draw,draw
2017-05-25,Fiji,Solomon Islands,1.0,1.0,Friendly,Suva,Fiji,37556,draw,draw
2017-05-25,Ghana,Benin,1.0,1.0,Friendly,Accra,Ghana,37557,draw,draw
2017-05-28,El Salvador,Honduras,2.0,2.0,Friendly,Washington,USA,37558,draw,draw
2017-05-28,Fiji,Solomon Islands,1.0,0.0,Friendly,Lautoka,Fiji,37559,win,loss
2017-05-28,Mexico,Croatia,1.0,2.0,Friendly,Los Angeles,USA,37560,loss,win
2017-05-31,Italy,San Marino,8.0,0.0,Friendly,Empoli,Italy,37561,win,loss
2017-05-31,Cote d'Ivoire,Benin,1.0,1.0,Friendly,Abidjan,Cote d'Ivoire,37562,draw,draw
2017-05-31,Morocco,Netherlands,1.0,2.0,Friendly,Agadir,Morocco,37563,loss,win
2017-06-01,Iraq,Jordan,1.0,0.0,Friendly,Basra,Iraq,37564,win,loss
2017-06-01,Mexico,Republic of Ireland,3.0,1.0,Friendly,East Rutherford,USA,37565,win,loss
2017-06-01,Nigeria,Togo,3.0,0.0,Friendly,Saint-Leu-la-ForÃªt,France,37566,win,loss
2017-06-01,Switzerland,Belarus,1.0,0.0,Friendly,NeuchÃ¢tel,Switzerland,37567,win,loss
2017-06-02,Chile,Burkina Faso,3.0,0.0,Friendly,Santiago,Chile,37568,win,loss
2017-06-02,France,Paraguay,5.0,0.0,Friendly,Rennes,France,37569,win,loss
2017-06-02,Nicaragua,Bolivia,0.0,1.0,Friendly,Managua,Nicaragua,37570,loss,win
2017-06-02,Northern Ireland,Aotearoa New Zealand,1.0,0.0,Friendly,Belfast,Northern Ireland,37571,win,loss
2017-06-02,Oman,Syria,1.0,1.0,Friendly,Muscat,Oman,37572,draw,draw
2017-06-03,Ethiopia,Uganda,0.0,0.0,Friendly,Hawassa,Ethiopia,37573,draw,draw
2017-06-03,Portugal,Cyprus,4.0,0.0,Friendly,Estoril,Portugal,37574,win,loss
2017-06-03,USA,Venezuela,1.0,1.0,Friendly,Sandy,USA,37575,draw,draw
2017-06-04,Armenia,St Kitts and Nevis,5.0,0.0,Friendly,Yerevan,Armenia,37576,win,loss
2017-06-04,Gabon,Zambia,0.0,0.0,Friendly,Libreville,Gabon,37577,draw,draw
2017-06-04,Republic of Ireland,Uruguay,3.0,1.0,Friendly,Dublin,Republic of Ireland,37578,win,loss
2017-06-04,Lesotho,Mauritania,1.0,0.0,Friendly,Pretoria,South Africa,37579,win,loss
2017-06-04,Luxembourg,Albania,2.0,1.0,Friendly,Luxembourg,Luxembourg,37580,win,loss
2017-06-04,Montenegro,IR Iran,1.0,2.0,Friendly,Podgorica,Montenegro,37581,loss,win
2017-06-04,Netherlands,Cote d'Ivoire,5.0,0.0,Friendly,Rotterdam,Netherlands,37582,win,loss
2017-06-04,Togo,Comoros,2.0,0.0,Friendly,Marseille,France,37583,win,loss
2017-06-05,Belgium,Czechia,2.0,1.0,Friendly,Brussels,Belgium,37584,win,loss
2017-06-05,Congo DR,Botswana,2.0,0.0,Friendly,SalÃ©,Morocco,37585,win,loss
2017-06-05,Egypt,Libya,1.0,0.0,Friendly,New Cairo,Egypt,37586,win,loss
2017-06-05,Hungary,Russia,0.0,3.0,Friendly,Budapest,Hungary,37587,loss,win
2017-06-05,North Macedonia,Turkiye,0.0,0.0,Friendly,Skopje,North Macedonia,37588,draw,draw
2017-06-05,Senegal,Uganda,0.0,0.0,Friendly,Dakar,Senegal,37589,draw,draw
2017-06-06,Afghanistan,Maldives,2.0,1.0,Friendly,Dubai,United Arab Emirates,37590,win,loss
2017-06-06,Algeria,Guinea,2.0,1.0,Friendly,Blida,Algeria,37591,win,loss
2017-06-06,Bahrain,Palestine,0.0,2.0,Friendly,Riffa,Bahrain,37592,loss,win
2017-06-06,Denmark,Germany,1.0,1.0,Friendly,BrÃ¸ndby,Denmark,37593,draw,draw
2017-06-06,India,Nepal,2.0,0.0,Friendly,Bombay,India,37594,win,loss
2017-06-06,Israel,Moldova,1.0,1.0,Friendly,Netanya,Israel,37595,draw,draw
2017-06-06,Malta,Ukraine,1.0,0.0,Friendly,Graz,Austria,37596,win,loss
2017-06-06,Qatar,Korea DPR,2.0,2.0,Friendly,Doha,Qatar,37597,draw,draw
2017-06-06,Uzbekistan,Thailand,2.0,0.0,Friendly,Tashkent,Uzbekistan,37598,win,loss
2017-06-07,Bolivia,Nicaragua,3.0,2.0,Friendly,Yacuiba,Bolivia,37599,win,loss
2017-06-07,China PR,Philippines,8.0,1.0,Friendly,Guangzhou,China PR,37600,win,loss
2017-06-07,Fiji,New Caledonia,2.0,2.0,FIFA World Cup qualification,Lautoka,Fiji,37601,draw,draw
2017-06-07,Finland,Liechtenstein,1.0,1.0,Friendly,Turku,Finland,37602,draw,draw
2017-06-07,Georgia,St Kitts and Nevis,3.0,0.0,Friendly,Tbilisi,Georgia,37603,win,loss
2017-06-07,"Hong Kong, China",Jordan,0.0,0.0,Friendly,Kowloon,"Hong Kong, China",37604,draw,draw
2017-06-07,Iraq,Korea Republic,0.0,0.0,Friendly,Ras al-Khaimah,United Arab Emirates,37605,draw,draw
2017-06-07,Italy,Uruguay,3.0,0.0,Friendly,Nice,France,37606,win,loss
2017-06-07,Japan,Syria,1.0,1.0,Kirin Challenge Cup,ChÅfu,Japan,37607,draw,draw
2017-06-07,Spain,Colombia,2.0,2.0,Friendly,Murcia,Spain,37608,draw,draw
2017-06-07,United Arab Emirates,Laos,4.0,0.0,Friendly,Shah Alam,Malaysia,37609,win,loss
2017-06-08,Australia,Saudi Arabia,3.0,2.0,FIFA World Cup qualification,Adelaide,Australia,37610,win,loss
2017-06-08,Cambodia,Indonesia,0.0,2.0,Friendly,Phnom Penh,Cambodia,37611,loss,win
2017-06-08,Costa Rica,Panama,0.0,0.0,FIFA World Cup qualification,San JosÃ©,Costa Rica,37612,draw,draw
2017-06-08,Ecuador,Venezuela,1.0,1.0,Friendly,Boca Raton,USA,37613,draw,draw
2017-06-08,Mexico,Honduras,3.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,37614,win,loss
2017-06-08,Peru,Paraguay,1.0,0.0,Friendly,Trujillo,Peru,37615,win,loss
2017-06-08,USA,Trinidad and Tobago,2.0,0.0,FIFA World Cup qualification,Commerce City,USA,37616,win,loss
2017-06-09,Andorra,Hungary,1.0,0.0,FIFA World Cup qualification,Sant JuliÃ  de LÃ²ria,Andorra,37617,win,loss
2017-06-09,Argentina,Brazil,1.0,0.0,SuperclÃ¡sico de las AmÃ©ricas,Melbourne,Australia,37618,win,loss
2017-06-09,Belarus,Bulgaria,2.0,1.0,FIFA World Cup qualification,Barysaw,Belarus,37619,win,loss
2017-06-09,Bosnia and Herzegovina,Greece,0.0,0.0,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina,37620,draw,draw
2017-06-09,Estonia,Belgium,0.0,2.0,FIFA World Cup qualification,Tallinn,Estonia,37621,loss,win
2017-06-09,Faroe Islands,Switzerland,0.0,2.0,FIFA World Cup qualification,TÃ³rshavn,Faroe Islands,37622,loss,win
2017-06-09,Gibraltar,Cyprus,1.0,2.0,FIFA World Cup qualification,Faro,Portugal,37623,loss,win
2017-06-09,Latvia,Portugal,0.0,3.0,FIFA World Cup qualification,Riga,Latvia,37624,loss,win
2017-06-09,Libya,Seychelles,5.0,1.0,African Cup of Nations qualification,New Cairo,Egypt,37625,win,loss
2017-06-09,Netherlands,Luxembourg,5.0,0.0,FIFA World Cup qualification,Rotterdam,Netherlands,37626,win,loss
2017-06-09,Russia,Chile,1.0,1.0,Friendly,Moscow,Russia,37627,draw,draw
2017-06-09,Solomon Islands,Papua New Guinea,3.0,2.0,FIFA World Cup qualification,Honiara,Solomon Islands,37628,win,loss
2017-06-09,Sudan,Madagascar,1.0,3.0,African Cup of Nations qualification,al-Ubayyid,Sudan,37629,loss,win
